Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,14666458,Спокойная уютная квартира,1.0,Настоящая кровать,1.0,2.0,moderate,Samara,,,"Рядом общественный транспорт, рестораны и кафе. Чистый, ухоженный дом со свежим ремонтом, все удобства. Жилье подходит для: пар, соло-путешественников, командировочных и семей (с детьми). Стирка и глажка белья и проф.дезинфекция после каждого клиента

В минутной шаговой доступности 《Перекресток》24/7《Пяторочка》, почта, крупные магазины, как М-видео; основная транспортная  развязка: трамвай, троллейбус, автобус, метро. Есть лифт, мусоропровод, чистый безопасный под'езд

2 спальных места (можно вместе или отдельно), утюг, гладильная доска, свежее постельное белье, полотенце, одноразовые тапочки, фэн, быстрый Wi-Fi, телевозор, эл.чайник, эл.плита с духовкой, холодильник-морозильник, микроволновка, сушилка обуви, ложка обуви, плечики д. одежды. Проводится дезинфекция квартиры и стирка после каждого клиента

Квартира доступна для проживания целиком. Со мной можете связаться через Vib(PHONE NUMBER HIDDEN) из центральных районов города. Областная библиотека, выставочный центр #ЭкспоВолга, бизнес центры: #Вертикаль, #Скала, сети ресторанов и кафе, крупные магазины, досуговые центры в том числе и для детей.

Парковка во дворе дома. Удобная транспортная развязка на Московском шоссе: ост. автобусов, троллейбусов, также метро и трамвай - все в минутной доступности. При необходимости, за доп.плату могу помочь с трансфером из аэропорта.",,,1,True,91126685,"Не курящая квартира, курить можно на лестичной клетке. Не шуметь после 20ч. Не сдается для встреч и вечеринок. Самарчанам не сдаю",False,True,Квартира доступна для проживания целиком. Со мной можете связаться через Vib(PHONE NUMBER HIDDEN),False,53.20001690614857,50.14906887528714,1125,2,0.88,RUB,,,,3,,9,0,1594,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,2,Дом/квартира целиком,entire_home,"В минутной шаговой доступности 《Перекресток》24/7《Пяторочка》, почта, крупные магазины, как М-видео; основная транспортная  развязка: трамвай, троллейбус, автобус, метро. Есть лифт, мусоропровод, чистый безопасный под'езд",,,"Парковка во дворе дома. Удобная транспортная развязка на Московском шоссе: ост. автобусов, троллейбусов, также метро и трамвай - все в минутной доступности. При необходимости, за доп.плату могу помочь с трансфером из аэропорта.",https://www.airbnb.com/rooms/14666458,0.94
True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,17990121,"Апартаменты ""Антошка""",1.0,Настоящая кровать,1.0,1.0,moderate,Samara,,,"Просторная чистая однокомнатная квартира. Для гостей есть все необходимое для комфортного проживания: хорошая мебель, телевизор, кондиционер, холодильник, микроволновая печь, стиральная машина и др. Бесплатный WiFi и кабельное телевидение. Имеется просторный застекленный балкон.
Рядом (300 м) расположен крупный торговый центр с магазинами (Ашан), ресторанами/кафе (Макдоналдс, Бургер Кинг, KFC и др.), кинотеатром, развлекательным комплексом для детей и т.д.
Хорошая транспортная доступность.",,,1,True,19061022,- Соблюдать режим тишины после 23:00. Не курить!!!,False,True,,True,53.21063863960094,50.20586734295547,1125,3,0.75,RUB,,,,2,,9,0,1822,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17990121,0.85
True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,11735006,Aparnament na Stavropolskoi,1.0,Настоящая кровать,1.0,2.0,flexible,Samara,,,"Уютная чистая комфортная спокойная квартира оборудованная всем необходимым в т.ч. кондиционер, диван на две персоны , диван на 1 персону + дополнительно раскладушка для ребёнка до 10 лет.",,,1,True,62420734,Семейные пары с детьми приветствуются,False,False,,True,53.2310445303618,50.24822179634949,1125,1,0.7,RUB,,,,3,,26,0,1537,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/11735006,0.9
False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,12877664,"Квартира у набережной, рядом метро!",1.0,Настоящая кровать,1.0,2.0,flexible,Самара,,,"Чистая, светлая квартира в самом центре. Со свежим ремонтом и всем необходимым. До метро Алабинская 340 метров. До набережной Волги 610 метров. Кафе и рестораны: ""Яр"", ""Red Hall"", ""Марракеш"", ""Гролль"", Ночные клубы, магазины, ТЦ.

Чистая  солнечная квартира со свежим ремонтом, находится в самом центре Самары, благополучный тихий район, в непосредственной близости к Волге и метро.

Квартира целиком

Живу в соседнем доме от сдаваемой квартиры. Буду доступна в любое время суток, всё подскажу, при необходимости сопровожу.

Рядом центральная набережная Волги, Ладья, городской пляж. В шаговой доступности кафе и рестораны: ""Яр"", ""Red Hall"", ""Марракеш"", ""Гролль"", ""Палуба"", Ночной клуб “Lust”, Леди Рай, РЦ ""Кинап"", Макдоналдс. В соседнем доме супермаркет и ТЦ ""Невский"". В этом районе находятся музеи, театры, выставки, музеи, библиотеки областного и районного масштаба.

Метро Алабинская находится в 3-х минутах ходьбы. 
Остановки общественного транспорта в 4-х минутах. 
Проблем с парковкой никогда не бывает, стихийная во дворе дома, окна выходят во двор. Так-же в соседнем доме есть платная парковка (50 р. в сутки)",,,1,True,70450684,После 22:00 неприемлем шум и громкая музыка. Курение возможно только на балконе. Чисто мужские компании от 2-х и более человек принципиально не заселяем!,False,True,"Живу в соседнем доме от сдаваемой квартиры. Буду доступна в любое время суток, всё подскажу, при необходимости сопровожу.",True,53.20973297892042,50.129034267519366,1125,1,1.0,RUB,,,,3,,19,0,1594,Квартира,False,9.0,10.0,10.0,10.0,9.0,10.0,7,Дом/квартира целиком,entire_home,"Чистая  солнечная квартира со свежим ремонтом, находится в самом центре Самары, благополучный тихий район, в непосредственной близости к Волге и метро.",,5.0,"Метро Алабинская находится в 3-х минутах ходьбы. 
Остановки общественного транспорта в 4-х минутах. 
Проблем с парковкой никогда не бывает, стихийная во дворе дома, окна выходят во двор. Так-же в соседнем доме есть платная парковка (50 р. в сутки)",https://www.airbnb.com/rooms/12877664,1.0
True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,11306507,"Сдам квартиру на часы, сутки.",1.0,Диван,1.0,1.0,moderate,Samara,,,"Просторная, уютная, чистая - однокомнатная квартира расположена на пересечении ул Пр. Кирова и Стара-Загора . В квартире Вас ждет все В квартире имеется кабельное ТВ (телевизор на кухне и в комнате), Wi-Fi,новая мебель, встроенная кухня.

Просторная, уютная, чистая - однокомнатная квартира расположена на пересечении ул Пр. Кирова и Стара-Загора . В квартире Вас ждет все необходимое, чтобы почувствовать  домашний комфорт. Новый ремонт.В квартире имеется кабельное ТВ (телевизор на кухне и в комнате), Wi-Fi,новая мебель, встроенная кухня, водонагреватель ( на случай отключения горячей воды),  кондиционер, СВЧ-печь,  чайник,  необходимая посуда и столовые приборы, холодильник, утюг, гладильная доска, фен, стиральная машинка,  свежее постельное белье и полотенца.
Квартира расположена в спальном районе  вблизи от транспортной магистрали г. Самары Московское шоссе и Проспекта Кирова. 
В шаговой доступности находится: прогулочная зона ""Волжские озера"", ресторан ""Генацвале"" , "" Золотая Корона"", ""Мафия"",  Макдональдс,  ТЦ ""М5"", ТЦ ""Самолет"", гипермаркеты: ""Карусель"" и ""Магнит"", супермаркет ""Пятерочка"" (в соседнем доме), Фитнес центр "" Ипподром Арена"", ""Ботек"", 6 поликлиника.
В пределах 10-15 минутах находится: ТЦ ""Московский"", Аква-Парк, ТЦ ""Империя"", городской парк Имени Юрия Гагарина, ТРЦ Парк Хаус, больница Им. Середавина (Калинина), Центр Клеточных Технологий "" Династия"",  Самарский Онкологический Центр, Центральный Автовокзал. 
Район имеет развитую инфраструктуру, много магазинов, продуктовый рынок,  недалеко от дома остановки общественного транспорта. Охраняемая стоянка.
Влажная уборка и смена белья после каждого постояльца.
 Фотографии реальные.

Квартира полностью доступна гостям.

В шаговой доступности находится: прогулочная зона ""Волжские озера"", ресторан ""Генацвале"" , "" Золотая Корона"", ""Мафия"",  Макдональдс,  ТЦ ""М5"", ТЦ ""Самолет"", гипермаркеты: ""Карусель"" и ""Магнит"", супермаркет ""Пятерочка"" (в соседнем доме), Фитнес центр "" Ипподром Арена"", ""Ботек"", 6 поликлиника.
В пределах 10-15 минутах находится: ТЦ ""Московский"", Аква-Парк, ТЦ ""Империя"", городской парк Имени Юрия Гагарина, ТРЦ Парк Хаус, больница Им. Середавина (Калинина), Центр Клеточных Технологий "" Династия"",  Самарский Онкологический Центр, Центральный Автовокзал. 
Район имеет развитую инфраструктуру, много магазинов, продуктовый рынок,  недалеко от дома остановки общественного транспорта. Охраняемая стоянка.",,,1,True,58972288,"Курить в квартире запрещено.
Расчетный час в 15-00.",False,False,,False,53.24563812354426,50.231686263006935,1125,1,0.8,RUB,,,,2,,26,0,1594,Квартира,False,10.0,10.0,10.0,10.0,8.0,10.0,1,Дом/квартира целиком,entire_home,"Просторная, уютная, чистая - однокомнатная квартира расположена на пересечении ул Пр. Кирова и Стара-Загора . В квартире Вас ждет все необходимое, чтобы почувствовать  домашний комфорт. Новый ремонт.В квартире имеется кабельное ТВ (телевизор на кухне и в комнате), Wi-Fi,новая мебель, встроенная кухня, водонагреватель ( на случай отключения горячей воды),  кондиционер, СВЧ-печь,  чайник,  необходимая посуда и столовые приборы, холодильник, утюг, гладильная доска, фен, стиральная машинка,  свежее постельное белье и полотенца.
Квартира расположена в спальном районе  вблизи от транспортной магистрали г. Самары Московское шоссе и Проспекта Кирова. 
В шаговой доступности находится: прогулочная зона ""Волжские озера"", ресторан ""Генацвале"" , "" Золотая Корона"", ""Мафия"",  Макдональдс,  ТЦ ""М5"", ТЦ ""Самолет"", гипермаркеты: ""Карусель"" и ""Магнит"", супермаркет ""Пятерочка"" (в соседнем доме), Фитнес центр "" Ипподром Арена"", ""Ботек"", 6 поликлиника.
В пределах 10-15 минутах находится: ТЦ ""Московский"", Аква-Парк, ТЦ ""Империя"", городской парк Имени Юрия Гагарина, ТРЦ Парк Хаус, больница Им. Середавина (Калинина), Центр Клеточных Технологий "" Династия"",  Самарский Онкологический Центр, Центральный Автовокзал. 
Район имеет развитую инфраструктуру, много магазинов, продуктовый рынок,  недалеко от дома остановки общественного транспорта. Охраняемая стоянка.
Влажная уборка и смена белья после каждого постояльца.
 Фотографии реальные.",,,,https://www.airbnb.com/rooms/11306507,0.9
False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,7755139,Одна комнатная квартира,1.0,Настоящая кровать,1.0,2.0,flexible,Самара ,,,Чистая одна комнатная квартира в новом  доме ...удобная транспортная развязка ...в шаговой доступности  станция метро Московская ...выставочный центр Экспо Волга ...тд Захар ...крц Звезда ...загородный парк ...стоянка во дворе дома,,,1,,30152235,,False,False,,False,53.2033210800403,50.14003850485147,1125,1,1.0,RUB,,,,3,,4,0,1537,Квартира,False,10.0,10.0,10.0,,10.0,10.0,1,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/7755139,1.0
False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,11990378,Однокомнатная квартира,1.0,Настоящая кровать,1.0,3.0,strict,Самара,,,"Однокомнатная квартира с кухней, новый дом, свежий ремонт, все для комфортного проживания.

Однокомнатная квартира с кухней, новый дом, свежий ремонт, все для комфортного проживания. Номер люкс

Рядом ул. Советской Армии, ул. Ново-Садовая, ул. Солнечная, ул.22 Партсъезда, спортивный комплекс МТЛ-Арена, глазная клиника Бранчевского, Завод им. Тарасова, глазная клиника Ерошевского, Дорожная больница. Удобно добираться до горнолыжных трасс Красная Глинка, выставочного центра Экспо-Волга, больницы им. Калинина.
Свежий ремонт, все необходимое для комфортного проживания.",,,2,True,62219688,В квартирах не курим. Залог,False,True,,True,53.245451653842046,50.18715564069325,1125,1,0.75,RUB,,,,3,,9,300,1594,Квартира,False,10.0,10.0,10.0,10.0,8.0,10.0,1,Дом/квартира целиком,entire_home,"Однокомнатная квартира с кухней, новый дом, свежий ремонт, все для комфортного проживания. Номер люкс",,,,https://www.airbnb.com/rooms/11990378,0.85
False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,18072403,Уютная квартира рядом с метро,1.0,Настоящая кровать,1.0,2.0,flexible,Samara,,,"Уютная благоустроенная 1-комнатная квартира для гостей города, которые хотят иметь комфортное проживание по разумной цене. Квартира расположена в новом доме. Поблизости от дома расположены магазины, торгово-развлекательные центры, аптеки, банки, бары, рестораны, другие заведения. 10 минут ходьбы до метро Безымянка
Квартира оснащена всей необходимой мебелью и бытовой техникой. Удобные диваны позволят качественно отдохнуть. Кухня также оборудована необходимой бытовой техникой и посудой",,,1,True,97219639,,False,True,,False,53.22102626937537,50.25173114868448,1125,1,,RUB,,,,3,,10,0,1594,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/18072403,0.95
False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,4633739,Сдается уютная2-х кв.метро Гагарина,1.0,Настоящая кровать,2.0,2.0,moderate,Самара,,,"До ст.  м. Гагаринская 1 минута пешком. Хорош. трансп. развязка, Магнит,  Остап, Пятерочка. В квартире косметич. ремонт. Угловой диван 2-х спал + 2-х спал. кровать. Шкаф-купе, домаш. кинотеатр, Wi-Fi, холодильник, стирал. машина

Комфортная двухкомнатная квартира по доступной цене! Спальные места: 2+2

Отдельная квартира. Доступно: интернет, Wi-Fi, домашний кинотеатр. Новое постельное белье (в том числе новые одеяла и подушки Икея), новые полотенца. Новая посуда. Утюг, гладильная доска,фен. Средства гигиены

Время, достаточное для того, чтобы помочь гостю в расселении.

Отличный безопасный район для проживания. Окна выходят на тихий двор.

Удобная транспортная развязка и метро Гагаринская позволяют беспрепятственно попасть в любой конец города. Рядом расположен рынок, в шаговой доступности Магнит, Покупочка, супермаркет Остап. В двух остановках ночной клуб Метелица, ТЦ Аврора, ТЦ Космопорт (Ашан, Леруа).
Возможен трансфер от Ж/Д вокзала и из Аэропорта.",,,1,,23995199,"В подъезде не курить. В квартире соблюдать тишину с 22:00 до 8:00 (согласно законодательству). Недопустимы также жалобы от соседей, не привозить животных с собой.
В квартире можно курить при соблюдении условий договоренности (включение вытяжки, проветривание и соблюдении чистоты)",False,False,"Время, достаточное для того, чтобы помочь гостю в расселении.",True,53.20058119151682,50.17532300656638,1125,1,1.0,RUB,,,,4,,8,0,1594,Квартира,False,10.0,10.0,9.0,10.0,9.0,10.0,13,Дом/квартира целиком,entire_home,Комфортная двухкомнатная квартира по доступной цене! Спальные места: 2+2,,4.5,"Удобная транспортная развязка и метро Гагаринская позволяют беспрепятственно попасть в любой конец города. Рядом расположен рынок, в шаговой доступности Магнит, Покупочка, супермаркет Остап. В двух остановках ночной клуб Метелица, ТЦ Аврора, ТЦ Космопорт (Ашан, Леруа).
Возможен трансфер от Ж/Д вокзала и из Аэропорта.",https://www.airbnb.com/rooms/4633739,0.94
True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,10132648,Сдам уютную квартиру посуточно,1.0,Настоящая кровать,1.0,1.0,flexible,Samara,,,"Новый дом с видео наблюдением и  с удобной транспортной развязкой , рядом находится пиццерия,гипермаркет, аптека, онкоцентр,банк и многое другое! В квартире обещаем постоянный порядок,чистоту и комфорт!

Уютная однокомнатная квартира класса - люкс, в новом доме с видео наблюдением. Расположен в очень удобном районе, в шаговой доступности (Онкоцентр, СберБанк Поволжье, ТРЦ ""Самолет"", ТРЦ ""Империя"", KIA-центр, Гидрометеоцентр, ""БКК"", ТРЦ ""Май"", кафе ""Солнечный рай"", пиццерия ""До-До"", Санаторий ""Волга"", уютный песочный пляж, аптеки, удобная транспортная развязка). (Прямое заселение, без комиссий). Все для комфортного проживания: большой двуспальный диван, двуспальная кровать (для гостей с ребенком - кровать-манеж стульчик для кормления), стенка, кухонная мебель и бытовая техника: телевизор, DVD-проигрыватель, холодильник,стиральная машина, водонагреватель, кондиционер, СВЧ-печь, утюг, фен,аптечка. Свежие полотенца и постельное белье, посуда и столовые приборы, а также средства гигиены. Wi-Fi и кабельное TV! Чай, сахар, кофе. Всё для Вашего комфорта! Места для размещения 2+2.

Всеми

Квартира оборудована всей посудой.",,,1,True,52000099,Курить чисто на балконе,False,False,,True,53.2538207957428,50.21033497012984,1125,1,1.0,RUB,,,Квартира оборудована всей посудой.,4,,10,0,1594,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,2,Дом/квартира целиком,entire_home,"Уютная однокомнатная квартира класса - люкс, в новом доме с видео наблюдением. Расположен в очень удобном районе, в шаговой доступности (Онкоцентр, СберБанк Поволжье, ТРЦ ""Самолет"", ТРЦ ""Империя"", KIA-центр, Гидрометеоцентр, ""БКК"", ТРЦ ""Май"", кафе ""Солнечный рай"", пиццерия ""До-До"", Санаторий ""Волга"", уютный песочный пляж, аптеки, удобная транспортная развязка). (Прямое заселение, без комиссий). Все для комфортного проживания: большой двуспальный диван, двуспальная кровать (для гостей с ребенком - кровать-манеж стульчик для кормления), стенка, кухонная мебель и бытовая техника: телевизор, DVD-проигрыватель, холодильник,стиральная машина, водонагреватель, кондиционер, СВЧ-печь, утюг, фен,аптечка. Свежие полотенца и постельное белье, посуда и столовые приборы, а также средства гигиены. Wi-Fi и кабельное TV! Чай, сахар, кофе. Всё для Вашего комфорта! Места для размещения 2+2.",,,,https://www.airbnb.com/rooms/10132648,1.0
False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,3168511,"Чистая кв,WI FI,МТЛ Арена,Ренессанс",1.0,Настоящая кровать,1.0,2.0,flexible,Samara,,,"Кв.в районе с развитой инфр-рой,магазины в доме,у дома,сбербанк;ТЦ Апельсин,МТЛ Арена,Ренессанс-в шаговой дост-ти.Парк отдыха(аттракц,прокат велосипедов,пешие прогулки,развлечения)-шаговая дост-ть.Отличная транспортн развязка.Хороший подход к дому.Освещение.В кв.чистота,все для проживания,просторная комната,вместит.кухня,спальных мест 2+2.Тв,WI FI.Залог(возвращ).Время заселения обсуждаемо.

В кв.спальное место(2) в просторной комнате и спальное место(2)на раздвижном диване на кухне.

Квартира целиком

С удовольствием помогаем гостям,если они первый раз в нашем городе

Район с развитой инфраструктурой.У дома и в доме круглосуточн супермаркет,салоны связи,рынок,сбербанк,дежурство ДПС,освещение.
Парки отдыха,-пешком 7-10мин.СамГУ.

Дом на транспортной развязке.выезд в любом направлении.Дом не во дворах.Остановки общественного транспорта у дома.Трамвай без пробок доставит Вас до историч центра за 20 мин.",,,4,True,13800369,Наши гости моют за собой посуду.Выносят мусор за собой.Наши гости не курят навсей территории апартаментов.,False,False,"С удовольствием помогаем гостям,если они первый раз в нашем городе",True,53.23389988097457,50.187149003296064,100,3,0.85,RUB,,,,4,,6,0,1594,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Дом/квартира целиком,entire_home,В кв.спальное место(2) в просторной комнате и спальное место(2)на раздвижном диване на кухне.,,,Дом на транспортной развязке.выезд в любом направлении.Дом не во дворах.Остановки общественного транспорта у дома.Трамвай без пробок доставит Вас до историч центра за 20 мин.,https://www.airbnb.com/rooms/3168511,0.96
True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,18081357,Квартира с настоящей Двуспальной кроватью,1.0,Настоящая кровать,1.0,2.0,flexible,Samara,,,"Рядом набережная, Политехнический институт, метро, Выставочный центр ""Экспо Волга""",,,1,True,104729258,,False,False,,True,53.21023972821547,50.136579243634465,1125,1,0.9,RUB,,,,3,,4,0,1594,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/18081357,
True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,14891577,Рядом с домом РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЕТСКИЙ,1.0,Настоящая кровать,1.0,2.0,flexible,Samara,,,"Рядом с моим жильем рестораны и кафе, общественный транспорт и семейные развлечения. Вам понравится, ведь в моем жилье есть пространство у дома, кухня, район, удобная кровать и свет. Мое жилье подходит для этого: пары, деловые путешественники и семьи (с детьми).",,,1,True,53950835,,False,True,,True,53.21257399453254,50.24764391909278,1125,1,,RUB,,,,5,,13,0,1594,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/14891577,
True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,11501067,"Сдам квартиру на часы, сутки.",1.0,Настоящая кровать,1.0,2.0,flexible,Samara,,,"Просторная, уютная, чистая - однокомнатная квартира расположена на пересечении ул Пр. Кирова и Стара-Загора . В квартире Вас ждет все В квартире имеется кабельное ТВ , Wi-Fi,новая мебель, встроенная кухня, свежее постельное белье и полотенца.

Просторная, уютная, чистая - однокомнатная квартира расположена на пересечении ул Пр. Кирова и Стара-Загора . В квартире Вас ждет все необходимое, чтобы почувствовать  домашний комфорт. Новый ремонт.В квартире имеется кабельное ТВ (телевизор на кухне и в комнате), Wi-Fi,новая мебель, встроенная кухня, кондиционер, СВЧ-печь,  чайник,  необходимая посуда и столовые приборы, холодильник, утюг, гладильная доска, фен, стиральная машинка,  свежее постельное белье и полотенца.
Квартира расположена в спальном районе  вблизи от транспортной магистрали г. Самары Московское шоссе и Проспекта Кирова. 
В шаговой доступности находится: прогулочная зона ""Волжские озера"", ресторан ""Генацвале"" , "" Золотая Корона"", ""Мафия"",  Макдональдс,  ТЦ ""М5"", ТЦ ""Самолет"", гипермаркеты: ""Карусель"" и ""Магнит"", супермаркет ""Пятерочка"" (в соседнем доме), Фитнес центр "" Ипподром Арена"", ""Ботек"", 6 поликлиника.
В пределах 10-15 минутах находится: ТЦ ""Московский"", Аква-Парк, ТЦ ""Империя"", городской парк Имени Юрия Гагарина, ТРЦ Парк Хаус, больница Им. Середавина (Калинина), Центр Клеточных Технологий "" Династия"",  Самарский Онкологический Центр, Центральный Автовокзал. 
Район имеет развитую инфраструктуру, много магазинов, продуктовый рынок,  недалеко от дома остановки общественного транспорта. Охраняемая стоянка.

Влажная уборка и смена белья после каждого постояльца.
 Фотографии реальные.

Квартира полностью доступна гостям.

Квартира расположена в спальном районе  вблизи от транспортной магистрали г. Самары Московское шоссе и Проспекта Кирова. 
В шаговой доступности находится: прогулочная зона ""Волжские озера"", ресторан ""Генацвале"" , "" Золотая Корона"", ""Мафия"",  Макдональдс,  ТЦ ""М5"", ТЦ ""Самолет"", гипермаркеты: ""Карусель"" и ""Магнит"", супермаркет ""Пятерочка"" (в соседнем доме), Фитнес центр "" Ипподром Арена"", ""Ботек"", 6 поликлиника.
В пределах 10-15 минутах находится: ТЦ ""Московский"", Аква-Парк, ТЦ ""Империя"", городской парк Имени Юрия Гагарина, ТРЦ Парк Хаус, больница Им. Середавина (Калинина), Центр Клеточных Технологий "" Династия"",  Самарский Онкологический Центр, Центральный Автовокзал. 
Район имеет развитую инфраструктуру, много магазинов, продуктовый рынок,  недалеко от дома остановки общественного транспорта. Охраняемая стоянка.",,,1,True,58972288,"Курить в квартире запрещено.
Расчетный час в 15-00.",False,True,,False,53.24191242861344,50.23107048946269,1125,1,,RUB,,,,3,,29,0,1594,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Просторная, уютная, чистая - однокомнатная квартира расположена на пересечении ул Пр. Кирова и Стара-Загора . В квартире Вас ждет все необходимое, чтобы почувствовать  домашний комфорт. Новый ремонт.В квартире имеется кабельное ТВ (телевизор на кухне и в комнате), Wi-Fi,новая мебель, встроенная кухня, кондиционер, СВЧ-печь,  чайник,  необходимая посуда и столовые приборы, холодильник, утюг, гладильная доска, фен, стиральная машинка,  свежее постельное белье и полотенца.
Квартира расположена в спальном районе  вблизи от транспортной магистрали г. Самары Московское шоссе и Проспекта Кирова. 
В шаговой доступности находится: прогулочная зона ""Волжские озера"", ресторан ""Генацвале"" , "" Золотая Корона"", ""Мафия"",  Макдональдс,  ТЦ ""М5"", ТЦ ""Самолет"", гипермаркеты: ""Карусель"" и ""Магнит"", супермаркет ""Пятерочка"" (в соседнем доме), Фитнес центр "" Ипподром Арена"", ""Ботек"", 6 поликлиника.
В пределах 10-15 минутах находится: ТЦ ""Московский"", Аква-Парк, ТЦ ""Империя"", городской парк Имени Юрия Гагарина, ТРЦ Парк Хаус, больница Им. Середавина (Калинина), Центр Клеточных Технологий "" Династия"",  Самарский Онкологический Центр, Центральный Автовокзал. 
Район имеет развитую инфраструктуру, много магазинов, продуктовый рынок,  недалеко от дома остановки общественного транспорта. Охраняемая стоянка.

Влажная уборка и смена белья после каждого постояльца.
 Фотографии реальные.",,,,https://www.airbnb.com/rooms/11501067,
True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,11556589,Однокомнатная квартира,1.0,Настоящая кровать,1.0,2.0,flexible,Самара,,,"Сдается посуточно уютная, светлая, просторная квартира. Идеальное расположение с хорошо развитой инфраструктурой, как дорожной, так и развлекательно-деловой",,,1,True,60192643,,False,False,,True,53.254133763748776,50.238519485739054,1125,1,,RUB,,,,2,,3,0,1594,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/11556589,
True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,7968092,Новый Элитный Дом,1.0,Диван-кровать,1.0,1.0,flexible,Samara,,,Отличная квартира в 18 этажном элитном доме.,,,1,,42039455,,False,False,,True,53.21869773049906,50.24718442963304,1125,1,0.64,RUB,,,,2,,7,0,1594,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/7968092,0.9
